Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory,Scored Labels,Scored Probabilities
E,E,Unknown,Unknown,Nonchurner,5,4136,0.0,1545.04990210672,14.6,18,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,689.333333333333,689.333333333333,2068.0,2068.0,Nonchurner,0.5391016901391024
D,C,Unknown,Unknown,Churner,34,2115,0.34574590364176,70.3521928192914,1.56666666666667,23,30,25,1,1,1.09677419354839,1.30769230769231,17.0,17.0,68.2258064516129,81.3461538461538,1057.5,1057.5,Churner,0.4831199826734434
C,A,Unknown,Unknown,Churner,38,1388,7.95972002379122,163.471273142584,0.0,63,8,8,1,1,4.22222222222222,4.22222222222222,19.0,19.0,154.222222222222,154.222222222222,694.0,694.0,Churner,0.2676693125930071
C,E,Unknown,Unknown,Churner,10,727,0.534522483824849,60.1205138906529,0.0,24,7,7,1,1,1.25,1.25,5.0,5.0,90.875,90.875,363.5,363.5,Churner,0.2910488076678806
G,G,Unknown,Unknown,Churner,10,691,0.333333333333333,51.7343642508966,4.44444444444444,18,9,9,1,1,1.0,1.0,5.0,5.0,69.1,69.1,345.5,345.5,Churner,0.39787465185997467
K,H,Unknown,Unknown,Churner,77,9672,0.375533808099405,313.172706435194,0.984848484848485,29,66,43,1,1,1.14925373134328,1.75,38.5,38.5,144.358208955224,219.818181818182,4836.0,4836.0,Nonchurner,0.6434063290300714
E,F,Unknown,Unknown,Churner,23,1441,0.0,54.1031075360675,0.0,52,23,20,1,1,0.958333333333333,1.0952380952381,11.5,11.5,60.0416666666667,68.6190476190476,720.5,720.5,Churner,0.3285297179189997
D,F,Unknown,Unknown,Churner,15,2633,1.0690449676497,260.632198427483,5.57142857142857,15,7,5,1,1,1.875,2.5,7.5,7.5,329.125,438.833333333333,1316.5,1316.5,Churner,0.40300204330777806
D,E,Unknown,Unknown,Churner,4,597,1.4142135623731,366.988419435818,0.0,38,2,2,1,1,1.33333333333333,1.33333333333333,2.0,2.0,199.0,199.0,298.5,298.5,Churner,0.2291239868137674
D,C,Unknown,Unknown,Churner,38,4262,1.17645993175054,256.761421432878,0.0,66,24,22,1,1,1.52,1.65217391304348,19.0,19.0,170.48,185.304347826087,2131.0,2131.0,Churner,0.319814438043629
C,E,Unknown,Unknown,Churner,3,297,0.0,0.0,0.0,76,1,1,1,1,1.5,1.5,1.5,1.5,148.5,148.5,148.5,148.5,Churner,0.16498773340138045
E,B,Unknown,Unknown,Nonchurner,54,3448,2.11656294725137,86.1491579724076,0.9375,11,32,26,1,1,1.63636363636364,2.0,27.0,27.0,104.484848484848,127.703703703704,1724.0,1724.0,Nonchurner,0.5464700790914832
I,C,Unknown,Unknown,Nonchurner,17,991,0.630425171956115,64.8243187985212,5.53846153846154,17,13,10,1,1,1.21428571428571,1.54545454545455,8.5,8.5,70.7857142857143,90.0909090909091,495.5,495.5,Churner,0.4477103882893784
F,H,Unknown,Unknown,Nonchurner,10,234,2.3094010767585,66.8131723539603,8.0,51,3,3,1,1,2.5,2.5,5.0,5.0,58.5,58.5,117.0,117.0,Churner,0.3554731079136119
G,E,Unknown,Unknown,Churner,14,1488,2.23606797749979,310.348651864779,8.57142857142857,15,7,7,1,1,1.75,1.75,7.0,7.0,186.0,186.0,744.0,744.0,Churner,0.47894982312571294
H,E,Unknown,Unknown,Churner,43,3818,0.79711016514947,100.917666365287,0.0,17,26,18,1,1,1.59259259259259,2.26315789473684,21.5,21.5,141.407407407407,200.947368421053,1909.0,1909.0,Churner,0.43543617383834166
C,F,Unknown,Unknown,Churner,27,2609,0.560611910581388,56.0008078173027,0.19047619047619,79,21,18,1,1,1.22727272727273,1.42105263157895,13.5,13.5,118.590909090909,137.315789473684,1304.5,1304.5,Churner,0.26501217969002666
E,G,Unknown,Unknown,Churner,16,2189,1.38013111868471,263.615701533953,0.0,93,7,6,1,1,2.0,2.28571428571429,8.0,8.0,273.625,312.714285714286,1094.5,1094.5,Churner,0.16923251529584893
A,E,Unknown,Unknown,Nonchurner,146,12658,0.636200878098993,72.8096289556938,0.686440677966102,7,118,68,1,1,1.22689075630252,2.11594202898551,73.0,73.0,106.36974789916,183.449275362319,6329.0,6329.0,Nonchurner,0.8993673200573703
G,F,Unknown,Unknown,Churner,4,2368,0.577350269189626,1213.28328651364,0.0,21,3,3,1,1,1.0,1.0,2.0,2.0,592.0,592.0,1184.0,1184.0,Churner,0.25499100607454733
B,E,Unknown,Unknown,Churner,28,1545,0.271746488194703,57.9587253668837,2.26923076923077,15,26,20,1,1,1.03703703703704,1.33333333333333,14.0,14.0,57.2222222222222,73.5714285714286,772.5,772.5,Churner,0.4772877735120921
E,E,Unknown,Unknown,Churner,23,2057,0.436435780471985,65.0887672263626,1.66666666666667,18,21,18,1,1,1.04545454545455,1.21052631578947,11.5,11.5,93.5,108.263157894737,1028.5,1028.5,Churner,0.42385518762614377
G,E,Unknown,Unknown,Churner,3,272,0.0,37.0720020140986,0.0,36,3,3,1,1,0.75,0.75,1.5,1.5,68.0,68.0,136.0,136.0,Churner,0.2373915165070088
J,F,Unknown,Unknown,Churner,19,1224,0.497245158098847,68.8774991569082,4.14285714285714,39,14,12,1,1,1.26666666666667,1.46153846153846,9.5,9.5,81.6,94.1538461538462,612.0,612.0,Churner,0.3801071263089336
A,E,Unknown,Unknown,Churner,57,3913,0.565087313162828,101.51461901813,0.434782608695652,52,46,32,1,1,1.21276595744681,1.72727272727273,28.5,28.5,83.2553191489362,118.575757575758,1956.5,1956.5,Churner,0.48910938431291756
J,E,Unknown,Unknown,Churner,22,1817,0.630425171956115,92.7066644908857,5.0,16,13,8,1,1,1.57142857142857,2.44444444444444,11.0,11.0,129.785714285714,201.888888888889,908.5,908.5,Churner,0.43570820256441384
D,F,Unknown,Unknown,Churner,52,5331,1.22166817028175,462.233597788749,0.483870967741936,69,31,22,1,1,1.625,2.26086956521739,26.0,26.0,166.59375,231.782608695652,2665.5,2665.5,Churner,0.35562990953961315
F,E,Unknown,Unknown,Nonchurner,176,9303,0.761342616462903,66.5539603094146,0.659722222222222,0,144,82,1,1,1.21379310344828,2.12048192771084,88.0,88.0,64.1586206896552,112.084337349398,4651.5,4651.5,Nonchurner,0.9567476390242056
E,E,Unknown,Unknown,Churner,22,2244,0.501459857121279,203.616713660425,0.684210526315789,39,19,16,1,1,1.1,1.29411764705882,11.0,11.0,112.2,132.0,1122.0,1122.0,Churner,0.339534301824777
G,G,Unknown,Unknown,Nonchurner,135,14707,0.813415352227901,202.628257973857,1.02247191011236,3,89,47,1,1,1.5,2.8125,67.5,67.5,163.411111111111,306.395833333333,7353.5,7353.5,Nonchurner,0.8166468977150916
F,F,Unknown,Unknown,Nonchurner,38,2095,1.05980583400786,75.2684928405821,2.79166666666667,17,24,21,1,1,1.52,1.72727272727273,19.0,19.0,83.8,95.2272727272727,1047.5,1047.5,Nonchurner,0.504017870493666
B,C,Unknown,Unknown,Churner,26,1300,0.783823376129674,76.3155643330843,0.0,77,18,14,1,1,1.36842105263158,1.73333333333333,13.0,13.0,68.4210526315789,86.6666666666667,650.0,650.0,Churner,0.2535909631914529
J,E,Unknown,Unknown,Nonchurner,7,590,0.0,63.6283853996896,6.14285714285714,12,7,5,1,1,0.875,1.16666666666667,3.5,3.5,73.75,98.3333333333333,295.0,295.0,Churner,0.4183599068904937
E,E,Unknown,Unknown,Churner,15,978,0.866025403784439,87.840765023991,6.22222222222222,18,9,9,1,1,1.5,1.5,7.5,7.5,97.8,97.8,489.0,489.0,Churner,0.4428615677857491
G,E,Unknown,Unknown,Nonchurner,36,2828,0.637302005452553,93.2537646177602,1.30769230769231,22,26,15,1,1,1.33333333333333,2.25,18.0,18.0,104.740740740741,176.75,1414.0,1414.0,Churner,0.426572497143237
D,G,Unknown,Unknown,Churner,97,10654,0.335945080522431,127.59572356882,0.674418604651163,15,86,51,1,1,1.11494252873563,1.86538461538462,48.5,48.5,122.459770114943,204.884615384615,5327.0,5327.0,Nonchurner,0.7607964173852076
B,F,Unknown,Unknown,Churner,14,861,0.0,36.3862822841457,0.428571428571429,10,14,13,1,1,0.933333333333333,1.0,7.0,7.0,57.4,61.5,430.5,430.5,Churner,0.3730251357091338
J,C,Unknown,Unknown,Churner,23,2833,0.418853908291696,222.905534235879,2.68421052631579,43,19,13,1,1,1.15,1.64285714285714,11.5,11.5,141.65,202.357142857143,1416.5,1416.5,Churner,0.3527744765779384
G,E,Unknown,Unknown,Nonchurner,8,1117,0.0,60.9588561478736,0.0,2,8,8,1,1,0.888888888888889,0.888888888888889,4.0,4.0,124.111111111111,124.111111111111,558.5,558.5,Churner,0.33739571946892416
C,F,Unknown,Unknown,Nonchurner,38,2203,0.232310684145723,53.6415720683898,2.38888888888889,11,36,23,1,1,1.02702702702703,1.58333333333333,19.0,19.0,59.5405405405405,91.7916666666667,1101.5,1101.5,Nonchurner,0.5401430086207434
G,E,Unknown,Unknown,Churner,13,903,0.288675134594813,44.6402284940389,2.08333333333333,38,12,6,1,1,1.0,1.85714285714286,6.5,6.5,69.4615384615385,129.0,451.5,451.5,Churner,0.3055087487953581
F,C,Unknown,Unknown,Churner,2,1269,0.0,757.311362650792,0.0,18,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,423.0,423.0,634.5,634.5,Churner,0.2587518721258238
C,F,Unknown,Unknown,Churner,6,2630,1.4142135623731,1834.2349903979,0.0,76,2,2,1,1,2.0,2.0,3.0,3.0,876.666666666667,876.666666666667,1315.0,1315.0,Churner,0.16244823724321436
G,G,Unknown,Unknown,Nonchurner,4,1276,0.0,118.605789628219,8.25,60,4,3,1,1,0.8,1.0,2.0,2.0,255.2,319.0,638.0,638.0,Churner,0.3210105574613438
F,E,Unknown,Unknown,Nonchurner,6,1455,0.447213595499958,203.863925205025,0.0,23,5,5,1,1,1.0,1.0,3.0,3.0,242.5,242.5,727.5,727.5,Churner,0.2703089315255308
D,G,Unknown,Unknown,Churner,2,2029,0.0,531.037192671097,0.0,60,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,676.333333333333,676.333333333333,1014.5,1014.5,Churner,0.182572584089044
E,C,Unknown,Unknown,Churner,7,1941,0.957427107756338,671.77445371692,0.0,68,4,4,1,1,1.4,1.4,3.5,3.5,388.2,388.2,970.5,970.5,Churner,0.18586635616880012
A,E,Unknown,Unknown,Nonchurner,176,11009,2.11979151391866,102.241851787806,0.794871794871795,4,117,64,1,1,1.49152542372881,2.70769230769231,88.0,88.0,93.2966101694915,169.369230769231,5504.5,5504.5,Nonchurner,0.9234646001606421
B,G,Unknown,Unknown,Churner,45,2908,0.562583959278571,57.7888686756931,0.789473684210526,66,38,33,1,1,1.15384615384615,1.32352941176471,22.5,22.5,74.5641025641026,85.5294117647059,1454.0,1454.0,Churner,0.43111555766868137
G,G,Unknown,Unknown,Churner,15,2293,1.73205080756888,682.43373304666,0.0,75,5,4,1,1,2.5,3.0,7.5,7.5,382.166666666667,458.6,1146.5,1146.5,Churner,0.18632419835033764
C,H,Unknown,Unknown,Churner,12,2886,1.26491106406735,536.531825710274,5.5,24,6,5,1,1,1.71428571428571,2.0,6.0,6.0,412.285714285714,481.0,1443.0,1443.0,Churner,0.3697306337424541
A,C,Unknown,Unknown,Churner,3,137,0.0,11.5470053837925,0.0,93,3,3,1,1,0.75,0.75,1.5,1.5,34.25,34.25,68.5,68.5,Churner,0.14976425898268078
C,E,Unknown,Unknown,Nonchurner,42,3785,0.674199862463242,119.840906217494,1.3030303030303,53,33,14,1,1,1.23529411764706,2.8,21.0,21.0,111.323529411765,252.333333333333,1892.5,1892.5,Churner,0.36586053070286056
H,E,Unknown,Unknown,Nonchurner,37,2950,0.601074307037529,53.9222259519477,2.25806451612903,9,31,20,1,1,1.15625,1.76190476190476,18.5,18.5,92.1875,140.47619047619,1475.0,1475.0,Nonchurner,0.5116247055944064
E,A,Unknown,Unknown,Churner,20,2380,1.34245960914949,299.791209395421,2.07142857142857,22,14,13,1,1,1.33333333333333,1.42857142857143,10.0,10.0,158.666666666667,170.0,1190.0,1190.0,Churner,0.37865493742565026
D,C,Unknown,Unknown,Churner,19,2384,0.79880863671798,173.331419403353,0.0,66,15,14,1,1,1.1875,1.26666666666667,9.5,9.5,149.0,158.933333333333,1192.0,1192.0,Churner,0.2513147221371627
C,F,Unknown,Unknown,Churner,8,545,1.34164078649987,44.6710196883841,0.0,80,5,5,1,1,1.33333333333333,1.33333333333333,4.0,4.0,90.8333333333333,90.8333333333333,272.5,272.5,Churner,0.17964478418579516
B,F,Unknown,Unknown,Churner,6,517,0.0,75.1383169006777,0.0,8,6,5,1,1,0.857142857142857,1.0,3.0,3.0,73.8571428571429,86.1666666666667,258.5,258.5,Churner,0.3088090071853816
B,F,Unknown,Unknown,Nonchurner,26,1514,0.2,41.7822530108977,3.32,7,25,20,1,1,1.0,1.23809523809524,13.0,13.0,58.2307692307692,72.0952380952381,757.0,757.0,Nonchurner,0.5125246382102427
F,E,Unknown,Unknown,Churner,7,575,0.547722557505166,88.2099767600015,4.4,70,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,95.8333333333333,95.8333333333333,287.5,287.5,Churner,0.25556974024314116
E,D,Unknown,Unknown,Nonchurner,8,194,2.88675134594813,45.0148123769647,6.33333333333333,51,3,3,1,1,2.0,2.0,4.0,4.0,48.5,48.5,97.0,97.0,Churner,0.32094667004356103
F,F,Unknown,Unknown,Churner,20,1605,0.774596669241483,100.391711975309,0.0,74,16,14,1,1,1.17647058823529,1.33333333333333,10.0,10.0,94.4117647058823,107.0,802.5,802.5,Churner,0.2439728497321777
I,E,Unknown,Unknown,Nonchurner,50,6427,0.438085827115181,157.03622756446,1.95555555555556,10,45,27,1,1,1.08695652173913,1.78571428571429,25.0,25.0,139.717391304348,229.535714285714,3213.5,3213.5,Nonchurner,0.5637746523639601
G,D,Unknown,Unknown,Churner,12,1311,0.301511344577764,72.5628254436363,0.0,59,11,10,1,1,1.0,1.09090909090909,6.0,6.0,109.25,119.181818181818,655.5,655.5,Churner,0.23907918985957125
D,D,Unknown,Unknown,Churner,3,297,0.707106781186548,183.140656327316,0.0,56,2,2,1,1,1.0,1.0,1.5,1.5,99.0,99.0,148.5,148.5,Churner,0.19865896343388714
E,E,Unknown,Unknown,Nonchurner,59,5420,0.833685619687405,58.2042405261162,1.27272727272727,38,44,31,1,1,1.31111111111111,1.84375,29.5,29.5,120.444444444444,169.375,2710.0,2710.0,Nonchurner,0.5263132058137341
C,C,Unknown,Unknown,Churner,24,2515,0.523148363780597,81.0937566550043,0.0,11,20,18,1,1,1.14285714285714,1.26315789473684,12.0,12.0,119.761904761905,132.368421052632,1257.5,1257.5,Churner,0.4050709551533466
B,F,Unknown,Unknown,Churner,14,803,0.0,52.384094977325,0.0,41,14,11,1,1,0.933333333333333,1.16666666666667,7.0,7.0,53.5333333333333,66.9166666666667,401.5,401.5,Churner,0.2886946648158163
E,C,Unknown,Unknown,Churner,8,365,0.0,30.7242923898524,0.0,88,8,7,1,1,0.888888888888889,1.0,4.0,4.0,40.5555555555556,45.625,182.5,182.5,Churner,0.17719491547212413
E,E,Unknown,Unknown,Churner,36,2486,0.554700196225229,78.4998412178335,0.148148148148148,16,27,23,1,1,1.28571428571429,1.5,18.0,18.0,88.7857142857143,103.583333333333,1243.0,1243.0,Churner,0.4592301850911438
B,F,Unknown,Unknown,Churner,14,3017,2.16794833886788,316.078787646372,0.0,73,5,4,1,1,2.33333333333333,2.8,7.0,7.0,502.833333333333,603.4,1508.5,1508.5,Churner,0.18446772904244563
D,E,Unknown,Unknown,Churner,8,955,0.377964473009227,82.3202225921374,9.57142857142857,9,7,6,1,1,1.0,1.14285714285714,4.0,4.0,119.375,136.428571428571,477.5,477.5,Churner,0.4994470919194845
G,C,Unknown,Unknown,Nonchurner,42,3650,0.220721427863152,65.3121695182413,0.675,25,40,29,1,1,1.02439024390244,1.4,21.0,21.0,89.0243902439024,121.666666666667,1825.0,1825.0,Nonchurner,0.5032398096988998
C,F,Unknown,Unknown,Nonchurner,22,3614,0.307793505625546,162.662420853419,2.45,10,20,18,1,1,1.04761904761905,1.15789473684211,11.0,11.0,172.095238095238,190.210526315789,1807.0,1807.0,Churner,0.4432566568304783
A,E,Unknown,Unknown,Nonchurner,13,693,0.483045891539648,31.503262617633,0.0,62,10,9,1,1,1.18181818181818,1.3,6.5,6.5,63.0,69.3,346.5,346.5,Churner,0.23425676400629136
E,F,Unknown,Unknown,Nonchurner,107,6146,0.64859772767539,74.7717163632161,1.0,10,81,50,1,1,1.30487804878049,2.09803921568627,53.5,53.5,74.9512195121951,120.509803921569,3073.0,3073.0,Nonchurner,0.8051828926546208
C,E,Unknown,Unknown,Churner,113,9256,1.24165017092509,155.312447196843,1.11688311688312,5,77,43,1,1,1.44871794871795,2.56818181818182,56.5,56.5,118.666666666667,210.363636363636,4628.0,4628.0,Nonchurner,0.7826432937027633
E,G,Unknown,Unknown,Churner,16,1072,0.687551650952329,97.2155991972108,0.0,69,11,8,1,1,1.33333333333333,1.77777777777778,8.0,8.0,89.3333333333333,119.111111111111,536.0,536.0,Churner,0.22280951954911565
A,B,Unknown,Unknown,Churner,9,257,0.836660026534076,23.4300377009229,0.0,9,6,6,1,1,1.28571428571429,1.28571428571429,4.5,4.5,36.7142857142857,36.7142857142857,128.5,128.5,Churner,0.3186739659785868
D,E,Unknown,Unknown,Nonchurner,24,2333,0.933458638205125,71.0747485612221,1.42105263157895,51,19,17,1,1,1.2,1.33333333333333,12.0,12.0,116.65,129.611111111111,1166.5,1166.5,Churner,0.33388182864347365
E,F,Unknown,Unknown,Churner,6,1445,0.0,490.667470560936,2.16666666666667,9,6,5,1,1,0.857142857142857,1.0,3.0,3.0,206.428571428571,240.833333333333,722.5,722.5,Churner,0.3389903767942543
F,E,Unknown,Unknown,Nonchurner,35,3813,0.79711016514947,97.7756379913493,3.11538461538462,4,26,19,1,1,1.2962962962963,1.75,17.5,17.5,141.222222222222,190.65,1906.5,1906.5,Nonchurner,0.5167418255823272
B,A,Unknown,Unknown,Churner,8,84,2.82842712474619,33.9411254969543,7.0,59,2,2,1,1,2.66666666666667,2.66666666666667,4.0,4.0,28.0,28.0,42.0,42.0,Churner,0.31054091158551844
F,E,Unknown,Unknown,Churner,15,1997,0.621581560508061,209.452732065488,0.666666666666667,21,12,12,1,1,1.15384615384615,1.15384615384615,7.5,7.5,153.615384615385,153.615384615385,998.5,998.5,Churner,0.3387158735072975
J,E,Unknown,Unknown,Nonchurner,61,5609,3.12771621085612,276.076620515496,3.56521739130435,11,23,20,1,1,2.54166666666667,2.9047619047619,30.5,30.5,233.708333333333,267.095238095238,2804.5,2804.5,Nonchurner,0.5564525812765997
E,F,Unknown,Unknown,Nonchurner,45,3140,0.603560862122217,140.821490062746,2.52777777777778,2,36,25,1,1,1.21621621621622,1.73076923076923,22.5,22.5,84.8648648648649,120.769230769231,1570.0,1570.0,Nonchurner,0.5838452691369445
A,C,Unknown,Unknown,Churner,17,352,2.43975018237133,20.1139610363406,0.0,4,7,6,1,1,2.125,2.42857142857143,8.5,8.5,44.0,50.2857142857143,176.0,176.0,Churner,0.34796115378845427
B,D,Unknown,Unknown,Churner,25,1578,1.84883255547435,115.631625117321,1.81818181818182,72,11,10,1,1,2.08333333333333,2.27272727272727,12.5,12.5,131.5,143.454545454545,789.0,789.0,Churner,0.2645789935678344
C,F,Unknown,Unknown,Churner,22,5143,0.0,322.228834957274,0.409090909090909,70,22,15,1,1,0.956521739130435,1.375,11.0,11.0,223.608695652174,321.4375,2571.5,2571.5,Churner,0.25188116879569666
C,E,Unknown,Unknown,Churner,3,224,0.0,42.3359579238894,0.0,60,3,3,1,1,0.75,0.75,1.5,1.5,56.0,56.0,112.0,112.0,Churner,0.19669721084176695
C,E,Unknown,Unknown,Nonchurner,26,4087,0.45769658728016,319.348546373936,3.47826086956522,9,23,16,1,1,1.08333333333333,1.52941176470588,13.0,13.0,170.291666666667,240.411764705882,2043.5,2043.5,Churner,0.4684631401995253
E,G,Unknown,Unknown,Nonchurner,23,2743,0.21320071635561,110.580023324476,2.04545454545455,8,22,21,1,1,1.0,1.04545454545455,11.5,11.5,119.260869565217,124.681818181818,1371.5,1371.5,Churner,0.4665432242599886
F,D,Unknown,Unknown,Churner,23,2310,0.489360484929593,75.5579247994544,0.0,59,20,18,1,1,1.0952380952381,1.21052631578947,11.5,11.5,110.0,121.578947368421,1155.0,1155.0,Churner,0.2951049014914404
D,F,Unknown,Unknown,Churner,32,1745,0.514407799916938,65.906798995598,1.34615384615385,54,26,20,1,1,1.18518518518519,1.52380952380952,16.0,16.0,64.6296296296296,83.0952380952381,872.5,872.5,Churner,0.3713674258982932
E,E,Unknown,Unknown,Churner,12,1565,0.301511344577764,162.694247537576,4.45454545454545,17,11,10,1,1,1.0,1.09090909090909,6.0,6.0,130.416666666667,142.272727272727,782.5,782.5,Churner,0.40638542756417306
E,C,Unknown,Unknown,Nonchurner,29,2620,0.68633274115326,86.9591555665193,0.0,24,20,19,1,1,1.38095238095238,1.45,14.5,14.5,124.761904761905,131.0,1310.0,1310.0,Churner,0.389029180125322
E,E,Unknown,Unknown,Churner,1,99,0.0,0.0,0.0,90,1,1,1,1,0.5,0.5,0.5,0.5,49.5,49.5,49.5,49.5,Churner,0.14484128328116236
D,E,Unknown,Unknown,Nonchurner,130,12139,0.636703098452893,140.764323884663,0.415094339622642,20,106,59,1,1,1.21495327102804,2.16666666666667,65.0,65.0,113.448598130841,202.316666666667,6069.5,6069.5,Nonchurner,0.8385029593720573
E,E,Unknown,Unknown,Nonchurner,3,527,0.707106781186548,171.826947828331,0.0,16,2,2,1,1,1.0,1.0,1.5,1.5,175.666666666667,175.666666666667,263.5,263.5,Churner,0.26906888983631644
E,D,Unknown,Unknown,Churner,7,547,0.547722557505166,83.6468768095976,0.0,90,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,91.1666666666667,91.1666666666667,273.5,273.5,Churner,0.16394612194596864
H,E,Unknown,Unknown,Nonchurner,64,4516,0.895047531283252,56.1623538569147,1.19148936170213,19,47,25,1,1,1.33333333333333,2.46153846153846,32.0,32.0,94.0833333333333,173.692307692308,2258.0,2258.0,Nonchurner,0.568522963931837
E,E,Unknown,Unknown,Nonchurner,11,1908,0.316227766016838,176.948705687395,0.0,65,10,8,1,1,1.0,1.22222222222222,5.5,5.5,173.454545454545,212.0,954.0,954.0,Churner,0.21571956111549
C,G,Unknown,Unknown,Churner,5,895,2.12132034355964,355.674710936833,0.0,0,2,2,1,1,1.66666666666667,1.66666666666667,2.5,2.5,298.333333333333,298.333333333333,447.5,447.5,Churner,0.30354223523137297
B,F,Unknown,Unknown,Nonchurner,17,1621,0.351865775274498,78.6043134645809,2.06666666666667,43,15,13,1,1,1.0625,1.21428571428571,8.5,8.5,101.3125,115.785714285714,810.5,810.5,Churner,0.33063805825189146
D,C,Unknown,Unknown,Nonchurner,14,2192,0.516397779494322,155.090511207703,4.2,21,10,9,1,1,1.27272727272727,1.4,7.0,7.0,199.272727272727,219.2,1096.0,1096.0,Churner,0.38559286710484925
D,E,Unknown,Unknown,Nonchurner,63,3412,0.86669275797439,111.828412733715,2.04255319148936,1,47,35,1,1,1.3125,1.75,31.5,31.5,71.0833333333333,94.7777777777778,1706.0,1706.0,Nonchurner,0.6765318465106589
C,E,Unknown,Unknown,Nonchurner,44,4051,1.23944821757828,147.82715499401,2.04166666666667,26,24,22,1,1,1.76,1.91304347826087,22.0,22.0,162.04,176.130434782609,2025.5,2025.5,Churner,0.4699382161648296
E,F,Unknown,Unknown,Churner,107,11099,0.530509118864785,178.201369646792,0.827956989247312,18,93,69,1,1,1.13829787234043,1.52857142857143,53.5,53.5,118.074468085106,158.557142857143,5549.5,5549.5,Nonchurner,0.8329361469796948
F,E,Unknown,Unknown,Churner,1,66,0.0,0.0,0.0,97,1,1,1,1,0.5,0.5,0.5,0.5,33.0,33.0,33.0,33.0,Churner,0.1364537736016373
H,E,Unknown,Unknown,Nonchurner,55,2948,0.881707796196537,89.9918785556789,1.69767441860465,24,43,33,1,1,1.25,1.61764705882353,27.5,27.5,67.0,86.7058823529412,1474.0,1474.0,Nonchurner,0.5866442579260628
D,E,Unknown,Unknown,Nonchurner,10,1122,0.333333333333333,99.5477272467835,3.88888888888889,7,9,8,1,1,1.0,1.11111111111111,5.0,5.0,112.2,124.666666666667,561.0,561.0,Churner,0.40583813385475564
C,F,Unknown,Unknown,Churner,15,1668,0.554700196225229,172.89948169162,0.0,73,13,12,1,1,1.07142857142857,1.15384615384615,7.5,7.5,119.142857142857,128.307692307692,834.0,834.0,Churner,0.22625841926169268
D,G,Unknown,Unknown,Churner,12,607,0.301511344577764,47.6378382839066,0.0,25,11,8,1,1,1.0,1.33333333333333,6.0,6.0,50.5833333333333,67.4444444444444,303.5,303.5,Churner,0.30349021326157866
